uri,Artist,Track,Popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,track_href,analysis_url,duration_ms,time_signature
spotify:track:6BvJ3IwHriWnRuRCW695PV,Neil Young,Heart of Gold (Arr. for Guitar),19,0.597,0.413,7,-7.845,1,0.0333,0.88,0.684,0.109,0.407,83.102,audio_features,6BvJ3IwHriWnRuRCW695PV,https://api.spotify.com/v1/tracks/6BvJ3IwHriWnRuRCW695PV,https://api.spotify.com/v1/audio-analysis/6BvJ3IwHriWnRuRCW695PV,192000,4
spotify:track:5Hh8DDJl3NgeDZfwps18AR,Neil Young,Like a hurricane,31,0.488,0.673,9,-10.902,0,0.0288,0.00068,0.803,0.133,0.386,114.042,audio_features,5Hh8DDJl3NgeDZfwps18AR,https://api.spotify.com/v1/tracks/5Hh8DDJl3NgeDZfwps18AR,https://api.spotify.com/v1/audio-analysis/5Hh8DDJl3NgeDZfwps18AR,484275,4
spotify:track:0iOammhowtz89ba0i6QRIJ,Neil Young,"Philadelphia (From ""Philadelphia"")",25,0.258,0.0175,5,-21.985,1,0.0375,0.993,0.718,0.0625,0.153,75.466,audio_features,0iOammhowtz89ba0i6QRIJ,https://api.spotify.com/v1/tracks/0iOammhowtz89ba0i6QRIJ,https://api.spotify.com/v1/audio-analysis/0iOammhowtz89ba0i6QRIJ,170533,4
spotify:track:1K1B1z2u4qdC5UxKgS8Mjz,Neil Young,Betty Lou's Got A New Pair Of Shoes,22,0.603,0.88,2,-5.868,1,0.115,0.121,0.000245,0.0716,0.902,152.526,audio_features,1K1B1z2u4qdC5UxKgS8Mjz,https://api.spotify.com/v1/tracks/1K1B1z2u4qdC5UxKgS8Mjz,https://api.spotify.com/v1/audio-analysis/1K1B1z2u4qdC5UxKgS8Mjz,181133,4
spotify:track:3u7eQmFOUDATeKMPUjDpGs,Neil Young,After the Goldrush,16,0.216,0.0282,3,-21.51,1,0.042,0.971,0.00471,0.133,0.0765,171.817,audio_features,3u7eQmFOUDATeKMPUjDpGs,https://api.spotify.com/v1/tracks/3u7eQmFOUDATeKMPUjDpGs,https://api.spotify.com/v1/audio-analysis/3u7eQmFOUDATeKMPUjDpGs,186147,3
spotify:track:5o1AKhplIqLhjnCcLGk34V,Neil Young,Cowgirl in the sand,17,0.427,0.645,5,-9.147,1,0.0291,0.0322,0.896,0.0877,0.686,164.45,audio_features,5o1AKhplIqLhjnCcLGk34V,https://api.spotify.com/v1/tracks/5o1AKhplIqLhjnCcLGk34V,https://api.spotify.com/v1/audio-analysis/5o1AKhplIqLhjnCcLGk34V,415791,4
spotify:track:0GdrBIRh9mTytHFzs47vIk,Neil Young,This Wheel's On Fire,14,0.325,0.796,9,-5.955,0,0.0379,0.0033,0.0,0.18,0.541,115.172,audio_features,0GdrBIRh9mTytHFzs47vIk,https://api.spotify.com/v1/tracks/0GdrBIRh9mTytHFzs47vIk,https://api.spotify.com/v1/audio-analysis/0GdrBIRh9mTytHFzs47vIk,211121,4
spotify:track:7z4H2A8eJ3FvPbEOag3Rhu,Neil Young,"Needle And The Damage Done - Live at Live Aid, John F. Kennedy Stadium, 13th July 1985",13,0.469,0.778,0,-6.055,1,0.0455,0.438,5.08e-05,0.987,0.336,112.699,audio_features,7z4H2A8eJ3FvPbEOag3Rhu,https://api.spotify.com/v1/tracks/7z4H2A8eJ3FvPbEOag3Rhu,https://api.spotify.com/v1/audio-analysis/7z4H2A8eJ3FvPbEOag3Rhu,143921,4
spotify:track:58QM2RqNvwNnB53w5Wf3dD,Neil Young,Different Man,10,0.376,0.402,7,-7.291,1,0.028,0.239,0.0,0.103,0.654,165.476,audio_features,58QM2RqNvwNnB53w5Wf3dD,https://api.spotify.com/v1/tracks/58QM2RqNvwNnB53w5Wf3dD,https://api.spotify.com/v1/audio-analysis/58QM2RqNvwNnB53w5Wf3dD,130880,4
spotify:track:2gg6foXnIzJpaHf768UVAG,Neil Young,Drifter,18,0.743,0.88,7,-10.502,1,0.0394,0.139,0.0518,0.0308,0.661,109.947,audio_features,2gg6foXnIzJpaHf768UVAG,https://api.spotify.com/v1/tracks/2gg6foXnIzJpaHf768UVAG,https://api.spotify.com/v1/audio-analysis/2gg6foXnIzJpaHf768UVAG,306560,4
spotify:track:2POr4D2Ri7SQXwQnqpY9ho,Neil Young,Round The Bend,9,0.606,0.81,2,-4.664,1,0.0357,0.0364,0.000201,0.177,0.833,116.321,audio_features,2POr4D2Ri7SQXwQnqpY9ho,https://api.spotify.com/v1/tracks/2POr4D2Ri7SQXwQnqpY9ho,https://api.spotify.com/v1/audio-analysis/2POr4D2Ri7SQXwQnqpY9ho,308187,4
spotify:track:3GCaLkIA90cHjmGTp0eFOc,Neil Young,I'm Not Sitting Down,9,0.317,0.147,9,-18.759,1,0.0381,0.563,0.0,0.158,0.037,75.76,audio_features,3GCaLkIA90cHjmGTp0eFOc,https://api.spotify.com/v1/tracks/3GCaLkIA90cHjmGTp0eFOc,https://api.spotify.com/v1/audio-analysis/3GCaLkIA90cHjmGTp0eFOc,168000,1
spotify:track:6KyuF6XCQ7yQwst8QOqG6i,Neil Young,"Nothing Is Perfect (In God's Plan) - Live at Live Aid, John F. Kennedy Stadium, 13th July 1985",10,0.514,0.755,5,-6.171,1,0.0435,0.397,0.0,0.967,0.557,126.25,audio_features,6KyuF6XCQ7yQwst8QOqG6i,https://api.spotify.com/v1/tracks/6KyuF6XCQ7yQwst8QOqG6i,https://api.spotify.com/v1/audio-analysis/6KyuF6XCQ7yQwst8QOqG6i,287637,3
spotify:track:0OQKbqP8oh8aSHri6vNibl,Neil Young,Trouble Breathing,5,0.434,0.789,8,-8.387,1,0.104,0.00417,0.0,0.113,0.639,178.044,audio_features,0OQKbqP8oh8aSHri6vNibl,https://api.spotify.com/v1/tracks/0OQKbqP8oh8aSHri6vNibl,https://api.spotify.com/v1/audio-analysis/0OQKbqP8oh8aSHri6vNibl,199500,4
spotify:track:0eT9IQyhuh2X0R1NTdu6gB,Neil Young,I Choo-Choo-Choose You,3,0.563,0.913,7,-7.09,1,0.125,0.00309,0.0,0.357,0.742,99.982,audio_features,0eT9IQyhuh2X0R1NTdu6gB,https://api.spotify.com/v1/tracks/0eT9IQyhuh2X0R1NTdu6gB,https://api.spotify.com/v1/audio-analysis/0eT9IQyhuh2X0R1NTdu6gB,183573,4
spotify:track:0RRn3Whmy5aMgP88wnDUa1,Neil Young,"Rock & Roll May Not Pay the Bills, But Ska Will Put Your Ass in Debt",2,0.532,0.93,9,-7.353,0,0.0873,0.000395,0.0,0.274,0.644,109.945,audio_features,0RRn3Whmy5aMgP88wnDUa1,https://api.spotify.com/v1/tracks/0RRn3Whmy5aMgP88wnDUa1,https://api.spotify.com/v1/audio-analysis/0RRn3Whmy5aMgP88wnDUa1,166875,4
spotify:track:2MKyr4xnNaqf3PBN8H1SnE,Neil Young,Spring Is Nearly Here,8,0.245,0.354,0,-12.948,1,0.032,0.371,0.0994,0.163,0.496,200.389,audio_features,2MKyr4xnNaqf3PBN8H1SnE,https://api.spotify.com/v1/tracks/2MKyr4xnNaqf3PBN8H1SnE,https://api.spotify.com/v1/audio-analysis/2MKyr4xnNaqf3PBN8H1SnE,272467,3
spotify:track:0DRetyL2frgUYMkNZk4qki,Neil Young,After the Goldrush,4,0.259,0.0224,3,-21.408,1,0.0447,0.969,0.013,0.114,0.0631,73.146,audio_features,0DRetyL2frgUYMkNZk4qki,https://api.spotify.com/v1/tracks/0DRetyL2frgUYMkNZk4qki,https://api.spotify.com/v1/audio-analysis/0DRetyL2frgUYMkNZk4qki,190120,3
spotify:track:6CtqK8N84QBX9Ie7HBDtAB,Neil Young,Rock and Roll Will Never Die,3,0.758,0.472,0,-8.979,1,0.0574,0.872,0.00133,0.106,0.885,130.008,audio_features,6CtqK8N84QBX9Ie7HBDtAB,https://api.spotify.com/v1/tracks/6CtqK8N84QBX9Ie7HBDtAB,https://api.spotify.com/v1/audio-analysis/6CtqK8N84QBX9Ie7HBDtAB,189560,4
spotify:track:0w8hmn5uBcADXfRiLCqgUM,Neil Young,Happiest Nihilist,1,0.553,0.861,2,-7.836,1,0.105,0.0165,0.0,0.387,0.747,157.768,audio_features,0w8hmn5uBcADXfRiLCqgUM,https://api.spotify.com/v1/tracks/0w8hmn5uBcADXfRiLCqgUM,https://api.spotify.com/v1/audio-analysis/0w8hmn5uBcADXfRiLCqgUM,263430,4
spotify:track:4ccnXCxlI6eBRtYZAtewFL,Neil Young,When You Dance You Can Really Love,3,0.394,0.799,0,-6.744,1,0.033,7.67e-05,0.778,0.304,0.697,123.394,audio_features,4ccnXCxlI6eBRtYZAtewFL,https://api.spotify.com/v1/tracks/4ccnXCxlI6eBRtYZAtewFL,https://api.spotify.com/v1/audio-analysis/4ccnXCxlI6eBRtYZAtewFL,178667,4
spotify:track:3szkcTJhAqlNj0sKopcGIk,Neil Young,So young,0,0.24,0.409,9,-13.478,0,0.0617,0.485,0.549,0.323,0.0944,139.745,audio_features,3szkcTJhAqlNj0sKopcGIk,https://api.spotify.com/v1/tracks/3szkcTJhAqlNj0sKopcGIk,https://api.spotify.com/v1/audio-analysis/3szkcTJhAqlNj0sKopcGIk,134000,3
spotify:track:6ECSyWeVx4giDvQrOZ2772,Neil Young,Too Young,0,0.515,0.696,5,-11.721,1,0.0467,0.688,0.000575,0.0686,0.869,154.574,audio_features,6ECSyWeVx4giDvQrOZ2772,https://api.spotify.com/v1/tracks/6ECSyWeVx4giDvQrOZ2772,https://api.spotify.com/v1/audio-analysis/6ECSyWeVx4giDvQrOZ2772,215000,4
spotify:track:7FEDjekmhoR1bii16zUJlP,Neil Young,Forever Young,0,0.663,0.871,2,-8.475,0,0.0321,0.129,0.869,0.35,0.856,94.007,audio_features,7FEDjekmhoR1bii16zUJlP,https://api.spotify.com/v1/tracks/7FEDjekmhoR1bii16zUJlP,https://api.spotify.com/v1/audio-analysis/7FEDjekmhoR1bii16zUJlP,190943,4
spotify:track:7sOb9WL4ozAdLzHUXjSUfY,Neil Young,Young You,0,0.463,0.543,9,-11.573,0,0.0298,0.275,0.875,0.419,0.196,124.999,audio_features,7sOb9WL4ozAdLzHUXjSUfY,https://api.spotify.com/v1/tracks/7sOb9WL4ozAdLzHUXjSUfY,https://api.spotify.com/v1/audio-analysis/7sOb9WL4ozAdLzHUXjSUfY,157488,4
spotify:track:1di90YLm32o325Jb8QqoGs,Neil Young,Forever Young,0,0.651,0.624,5,-8.724,1,0.0295,0.0191,0.292,0.272,0.355,119.972,audio_features,1di90YLm32o325Jb8QqoGs,https://api.spotify.com/v1/tracks/1di90YLm32o325Jb8QqoGs,https://api.spotify.com/v1/audio-analysis/1di90YLm32o325Jb8QqoGs,224533,4
spotify:track:6kecjqBOOHN94uyg7hte4K,Neil Young,Forever Young,0,0.663,0.871,2,-8.475,0,0.0321,0.129,0.869,0.35,0.856,94.007,audio_features,6kecjqBOOHN94uyg7hte4K,https://api.spotify.com/v1/tracks/6kecjqBOOHN94uyg7hte4K,https://api.spotify.com/v1/audio-analysis/6kecjqBOOHN94uyg7hte4K,190943,4
spotify:track:0cMtvCH23gSNU1GTCU7C79,Neil Young,Young Microwaves,0,0.551,0.924,1,-5.67,1,0.0426,0.259,0.77,0.171,0.816,160.023,audio_features,0cMtvCH23gSNU1GTCU7C79,https://api.spotify.com/v1/tracks/0cMtvCH23gSNU1GTCU7C79,https://api.spotify.com/v1/audio-analysis/0cMtvCH23gSNU1GTCU7C79,150023,3
spotify:track:4vtmKEw2d0OHhsRVl163n2,Neil Young,Young Cowboy,0,0.382,0.102,4,-21.755,0,0.0959,0.895,3.75e-06,0.278,0.529,173.101,audio_features,4vtmKEw2d0OHhsRVl163n2,https://api.spotify.com/v1/tracks/4vtmKEw2d0OHhsRVl163n2,https://api.spotify.com/v1/audio-analysis/4vtmKEw2d0OHhsRVl163n2,225000,3
spotify:track:4J3s8u4daWGovAhUvoqe9d,Neil Young,Hello Young Lovers,0,0.209,0.0756,7,-18.868,1,0.0394,0.791,0.325,0.204,0.136,135.127,audio_features,4J3s8u4daWGovAhUvoqe9d,https://api.spotify.com/v1/tracks/4J3s8u4daWGovAhUvoqe9d,https://api.spotify.com/v1/audio-analysis/4J3s8u4daWGovAhUvoqe9d,243760,3
spotify:track:3mM7P6lG6nJTdvAWJrSyF3,Neil Young,Young Mother's Song,0,0.389,0.0717,0,-20.493,1,0.0365,0.907,0.0,0.225,0.152,94.197,audio_features,3mM7P6lG6nJTdvAWJrSyF3,https://api.spotify.com/v1/tracks/3mM7P6lG6nJTdvAWJrSyF3,https://api.spotify.com/v1/audio-analysis/3mM7P6lG6nJTdvAWJrSyF3,219186,5
spotify:track:1L8mAlxSRoguRbxGZHB7wG,Neil Young,Younger Than Springtime,0,0.251,0.126,0,-19.586,1,0.0314,0.838,0.561,0.158,0.252,96.786,audio_features,1L8mAlxSRoguRbxGZHB7wG,https://api.spotify.com/v1/tracks/1L8mAlxSRoguRbxGZHB7wG,https://api.spotify.com/v1/audio-analysis/1L8mAlxSRoguRbxGZHB7wG,186733,4
spotify:track:5YxrzcwEJmC9YMrmTvtFNE,Neil Young,Opposite (feat. Young West),0,0.826,0.756,1,-4.278,1,0.218,0.0661,0.0,0.0982,0.717,133.014,audio_features,5YxrzcwEJmC9YMrmTvtFNE,https://api.spotify.com/v1/tracks/5YxrzcwEJmC9YMrmTvtFNE,https://api.spotify.com/v1/audio-analysis/5YxrzcwEJmC9YMrmTvtFNE,209979,4
spotify:track:2Teio9SGG07eJan6V0pjRp,Neil Young,When I Was Young,1,0.358,0.107,2,-19.27,1,0.0353,0.686,0.884,0.109,0.0649,110.619,audio_features,2Teio9SGG07eJan6V0pjRp,https://api.spotify.com/v1/tracks/2Teio9SGG07eJan6V0pjRp,https://api.spotify.com/v1/audio-analysis/2Teio9SGG07eJan6V0pjRp,305387,4
spotify:track:7rQQz68x8lG7H9v3cBarM3,Neil Young,Youngblood (feat. Archie Roach),7,0.544,0.486,3,-7.26,1,0.0269,0.483,0.000171,0.105,0.321,75.953,audio_features,7rQQz68x8lG7H9v3cBarM3,https://api.spotify.com/v1/tracks/7rQQz68x8lG7H9v3cBarM3,https://api.spotify.com/v1/audio-analysis/7rQQz68x8lG7H9v3cBarM3,306939,4
spotify:track:4C1uGv6C864Wu3BrhD4Rba,Neil Young,When I Was Young,0,0.692,0.323,7,-15.728,1,0.0473,0.245,0.936,0.101,0.578,119.031,audio_features,4C1uGv6C864Wu3BrhD4Rba,https://api.spotify.com/v1/tracks/4C1uGv6C864Wu3BrhD4Rba,https://api.spotify.com/v1/audio-analysis/4C1uGv6C864Wu3BrhD4Rba,153835,4
spotify:track:13oV4o5KEzrRZmNKuyazD9,Neil Young,When I Was Young,0,0.692,0.323,7,-15.728,1,0.0473,0.245,0.936,0.101,0.578,119.031,audio_features,13oV4o5KEzrRZmNKuyazD9,https://api.spotify.com/v1/tracks/13oV4o5KEzrRZmNKuyazD9,https://api.spotify.com/v1/audio-analysis/13oV4o5KEzrRZmNKuyazD9,153835,4
spotify:track:5LZ2aYOrbqtyMiZPafS1Tx,Neil Young,When I Was Young,0,0.371,0.174,2,-14.3,1,0.0362,0.71,0.825,0.115,0.0814,112.675,audio_features,5LZ2aYOrbqtyMiZPafS1Tx,https://api.spotify.com/v1/tracks/5LZ2aYOrbqtyMiZPafS1Tx,https://api.spotify.com/v1/audio-analysis/5LZ2aYOrbqtyMiZPafS1Tx,300434,4
spotify:track:0IAUmtaT3LhEXfZmsCeVVo,Neil Young,When I Was Young,0,0.374,0.174,2,-14.301,1,0.0344,0.71,0.825,0.115,0.0834,112.67,audio_features,0IAUmtaT3LhEXfZmsCeVVo,https://api.spotify.com/v1/tracks/0IAUmtaT3LhEXfZmsCeVVo,https://api.spotify.com/v1/audio-analysis/0IAUmtaT3LhEXfZmsCeVVo,300434,4
spotify:track:4PPwkLq2ld1k09Bl5NkyZB,Frank Zappa,Uncle Remus,54,0.484,0.66,0,-11.163,1,0.0358,0.034,0.0812,0.0893,0.742,78.591,audio_features,4PPwkLq2ld1k09Bl5NkyZB,https://api.spotify.com/v1/tracks/4PPwkLq2ld1k09Bl5NkyZB,https://api.spotify.com/v1/audio-analysis/4PPwkLq2ld1k09Bl5NkyZB,169600,4
spotify:track:5uDu2qOoDou7cFXsipAo8l,Frank Zappa,Peaches En Regalia,49,0.385,0.689,11,-11.616,0,0.0294,0.262,0.835,0.0848,0.777,101.894,audio_features,5uDu2qOoDou7cFXsipAo8l,https://api.spotify.com/v1/tracks/5uDu2qOoDou7cFXsipAo8l,https://api.spotify.com/v1/audio-analysis/5uDu2qOoDou7cFXsipAo8l,218893,4
spotify:track:0Q2dRzhPWFOex89dOjbq5Y,Frank Zappa,Watermelon In Easter Hay,51,0.486,0.433,9,-13.21,1,0.0439,0.192,0.031,0.124,0.295,110.936,audio_features,0Q2dRzhPWFOex89dOjbq5Y,https://api.spotify.com/v1/tracks/0Q2dRzhPWFOex89dOjbq5Y,https://api.spotify.com/v1/audio-analysis/0Q2dRzhPWFOex89dOjbq5Y,547960,4
spotify:track:1QY4TdhuNIOX2SHLdElzd5,Frank Zappa,Don't Eat The Yellow Snow,47,0.747,0.672,7,-10.867,1,0.112,0.187,0.0459,0.122,0.742,137.392,audio_features,1QY4TdhuNIOX2SHLdElzd5,https://api.spotify.com/v1/tracks/1QY4TdhuNIOX2SHLdElzd5,https://api.spotify.com/v1/audio-analysis/1QY4TdhuNIOX2SHLdElzd5,125320,1
spotify:track:2HudfMAHpahXeWpgeZkk3r,Frank Zappa,Joe's Garage,47,0.604,0.8,9,-9.311,1,0.0901,0.0815,0.0,0.804,0.817,88.529,audio_features,2HudfMAHpahXeWpgeZkk3r,https://api.spotify.com/v1/tracks/2HudfMAHpahXeWpgeZkk3r,https://api.spotify.com/v1/audio-analysis/2HudfMAHpahXeWpgeZkk3r,369027,4
spotify:track:4tSTpnw8UYNlroCEo774tm,Frank Zappa,Bobby Brown Goes Down,53,0.594,0.565,0,-10.249,1,0.175,0.245,0.0,0.123,0.755,136.507,audio_features,4tSTpnw8UYNlroCEo774tm,https://api.spotify.com/v1/tracks/4tSTpnw8UYNlroCEo774tm,https://api.spotify.com/v1/audio-analysis/4tSTpnw8UYNlroCEo774tm,169067,4
spotify:track:3toxxSU3TcvzgmeR8LLUiX,Frank Zappa,Willie The Pimp,44,0.364,0.787,4,-12.46,0,0.0437,0.347,0.649,0.113,0.831,88.046,audio_features,3toxxSU3TcvzgmeR8LLUiX,https://api.spotify.com/v1/tracks/3toxxSU3TcvzgmeR8LLUiX,https://api.spotify.com/v1/audio-analysis/3toxxSU3TcvzgmeR8LLUiX,563400,4
spotify:track:6pqWrRF9K2PHpBmmRSIte4,Frank Zappa,Cosmik Debris,44,0.56,0.544,5,-11.097,0,0.333,0.101,7.44e-05,0.217,0.685,111.161,audio_features,6pqWrRF9K2PHpBmmRSIte4,https://api.spotify.com/v1/tracks/6pqWrRF9K2PHpBmmRSIte4,https://api.spotify.com/v1/audio-analysis/6pqWrRF9K2PHpBmmRSIte4,255880,1
spotify:track:6Ln5KqJbn672z67ZowD2pu,Frank Zappa,Camarillo Brillo,44,0.718,0.683,1,-10.452,0,0.0393,0.159,0.0,0.21,0.663,120.58,audio_features,6Ln5KqJbn672z67ZowD2pu,https://api.spotify.com/v1/tracks/6Ln5KqJbn672z67ZowD2pu,https://api.spotify.com/v1/audio-analysis/6Ln5KqJbn672z67ZowD2pu,239760,4
spotify:track:7AU0zo4WShS29olDPT5DsN,Frank Zappa,Black Napkins,41,0.287,0.6,2,-13.543,1,0.0542,0.0571,0.0956,0.775,0.625,108.906,audio_features,7AU0zo4WShS29olDPT5DsN,https://api.spotify.com/v1/tracks/7AU0zo4WShS29olDPT5DsN,https://api.spotify.com/v1/audio-analysis/7AU0zo4WShS29olDPT5DsN,257147,3
spotify:track:0W7SzJd9YNDiEUxxeKGdTU,Frank Zappa,Apostrophe',40,0.28,0.879,9,-9.214,1,0.0793,0.303,0.821,0.338,0.568,171.12,audio_features,0W7SzJd9YNDiEUxxeKGdTU,https://api.spotify.com/v1/tracks/0W7SzJd9YNDiEUxxeKGdTU,https://api.spotify.com/v1/audio-analysis/0W7SzJd9YNDiEUxxeKGdTU,349787,4
spotify:track:2KfjGQ3MjL1PlRsf2xUH5s,Frank Zappa,Muffin Man,42,0.412,0.657,6,-11.78,1,0.0887,0.111,8.83e-05,0.15,0.742,129.119,audio_features,2KfjGQ3MjL1PlRsf2xUH5s,https://api.spotify.com/v1/tracks/2KfjGQ3MjL1PlRsf2xUH5s,https://api.spotify.com/v1/audio-analysis/2KfjGQ3MjL1PlRsf2xUH5s,337733,4
spotify:track:21CXijjRjUaegeKhfPF7uX,Frank Zappa,Why Does It Hurt When I Pee?,38,0.483,0.624,7,-9.404,1,0.0312,0.0648,0.0,0.319,0.499,75.276,audio_features,21CXijjRjUaegeKhfPF7uX,https://api.spotify.com/v1/tracks/21CXijjRjUaegeKhfPF7uX,https://api.spotify.com/v1/audio-analysis/21CXijjRjUaegeKhfPF7uX,142773,4
spotify:track:0vUxHD0cUQnSQK4FUmN0iG,Frank Zappa,St. Alfonzo's Pancake Breakfast,38,0.547,0.843,0,-9.302,1,0.0688,0.0565,0.139,0.387,0.816,138.714,audio_features,0vUxHD0cUQnSQK4FUmN0iG,https://api.spotify.com/v1/tracks/0vUxHD0cUQnSQK4FUmN0iG,https://api.spotify.com/v1/audio-analysis/0vUxHD0cUQnSQK4FUmN0iG,110400,4
spotify:track:4dr49yNcSnkVXTlgXhpd13,Frank Zappa,Montana,36,0.46,0.56,4,-11.229,1,0.12,0.0627,0.000847,0.179,0.78,171.57,audio_features,4dr49yNcSnkVXTlgXhpd13,https://api.spotify.com/v1/tracks/4dr49yNcSnkVXTlgXhpd13,https://api.spotify.com/v1/audio-analysis/4dr49yNcSnkVXTlgXhpd13,398360,4
spotify:track:6PjgiuQUxxlAtoKGh6ofzC,Frank Zappa,I'm The Slime,37,0.388,0.698,6,-12.709,0,0.0739,0.00228,0.413,0.193,0.833,173.004,audio_features,6PjgiuQUxxlAtoKGh6ofzC,https://api.spotify.com/v1/tracks/6PjgiuQUxxlAtoKGh6ofzC,https://api.spotify.com/v1/audio-analysis/6PjgiuQUxxlAtoKGh6ofzC,214520,4
spotify:track:2aNLe4KxMByyqjhmVvR3or,Frank Zappa,Valley Girl,35,0.474,0.862,0,-10.511,1,0.106,0.041,0.0,0.42,0.627,143.856,audio_features,2aNLe4KxMByyqjhmVvR3or,https://api.spotify.com/v1/tracks/2aNLe4KxMByyqjhmVvR3or,https://api.spotify.com/v1/audio-analysis/2aNLe4KxMByyqjhmVvR3or,290533,4
spotify:track:1m2bxi6oXt69p07HuJcsU1,Frank Zappa,Nanook Rubs It,38,0.645,0.454,4,-12.893,1,0.313,0.143,0.0197,0.248,0.375,139.705,audio_features,1m2bxi6oXt69p07HuJcsU1,https://api.spotify.com/v1/tracks/1m2bxi6oXt69p07HuJcsU1,https://api.spotify.com/v1/audio-analysis/1m2bxi6oXt69p07HuJcsU1,277160,3
spotify:track:3B8Hty5UvQMSkzezni2f8L,Frank Zappa,"Outside Now - Live At Mudd Club, NYC, May 8, 1980",39,0.485,0.539,5,-13.1,1,0.0566,0.111,7.13e-06,0.214,0.529,125.844,audio_features,3B8Hty5UvQMSkzezni2f8L,https://api.spotify.com/v1/tracks/3B8Hty5UvQMSkzezni2f8L,https://api.spotify.com/v1/audio-analysis/3B8Hty5UvQMSkzezni2f8L,354560,4
spotify:track:6v2oklBp4VelDxBBwtL2y9,Frank Zappa,Dirty Love,39,0.647,0.754,2,-9.867,0,0.0554,0.0275,6.75e-06,0.145,0.774,99.783,audio_features,6v2oklBp4VelDxBBwtL2y9,https://api.spotify.com/v1/tracks/6v2oklBp4VelDxBBwtL2y9,https://api.spotify.com/v1/audio-analysis/6v2oklBp4VelDxBBwtL2y9,178693,4
spotify:track:1etNpbcaYERqGELSCSOWRL,Frank Zappa,Valarie,34,0.388,0.329,7,-10.779,1,0.0307,0.77,1.24e-06,0.323,0.355,128.292,audio_features,1etNpbcaYERqGELSCSOWRL,https://api.spotify.com/v1/tracks/1etNpbcaYERqGELSCSOWRL,https://api.spotify.com/v1/audio-analysis/1etNpbcaYERqGELSCSOWRL,196000,3
spotify:track:0nDpUq6nY7eWsFPQcVizpI,Frank Zappa,Son Of Mr. Green Genes,36,0.478,0.712,9,-10.915,0,0.0298,0.0539,0.719,0.0975,0.732,98.894,audio_features,0nDpUq6nY7eWsFPQcVizpI,https://api.spotify.com/v1/tracks/0nDpUq6nY7eWsFPQcVizpI,https://api.spotify.com/v1/audio-analysis/0nDpUq6nY7eWsFPQcVizpI,537360,4
spotify:track:0txIkFgdvURMOn35C2fvI3,Frank Zappa,Inca Roads,36,0.458,0.713,7,-9.858,1,0.0541,0.117,0.0129,0.274,0.711,117.844,audio_features,0txIkFgdvURMOn35C2fvI3,https://api.spotify.com/v1/tracks/0txIkFgdvURMOn35C2fvI3,https://api.spotify.com/v1/audio-analysis/0txIkFgdvURMOn35C2fvI3,525293,4
